gene,logFC,p_value
EIF2S3,0.024182550105839695,0.6067344710446709
TRIP10,-0.01790024921436917,0.6080274911178912
CD68,0.01511594744,0.6082991902763566
RPS17,-0.013682714810261842,0.6083047320968531
FKBP11,0.017555458964714,0.6090883755068462
MALL,-0.01904916877037266,0.6104327544953132
PNPLA4,-0.017596683330686425,0.6106458561989903
ABCC3,-0.01644750938845263,0.6110143042801118
TTC1,-0.022577331396319344,0.6116189389774537
RP11-803D5.4,-0.014419949010540556,0.6117243439882162
MMS19,-0.01375741875445513,0.6120909371682152
PIGU,-0.012267021282668544,0.6122220465342549
NPHP1,-0.012083041408528672,0.6122220465342549
CRIPT,0.023235740254247794,0.6122758622391807
GAS6,-0.02131850111689726,0.6123039803192312
DDA1,-0.024107948002722424,0.6124781700839489
P4HTM,0.014485069857109956,0.6127371583730336
TBC1D14,-0.013457883850542807,0.6128057917759243
VDAC3,-0.023764651641326573,0.6128283773363551
MTHFD1L,0.021243910394578513,0.6128417772352576
DDOST,0.021928550043990747,0.613498427591066
SCAF4,-0.015941251137102874,0.61360366051172
PLCD3,0.016731499904435232,0.6154125825513961
RNF24,0.01714478890870108,0.6163694890538768
TMEM199,-0.017597519448752763,0.6165341797113971
IST1,-0.017440474296726016,0.6172875913922262
EIF4A2,0.024352631368533828,0.6203024880059925
S100A14,0.019148825723087626,0.6205884841117968
AGTRAP,0.022581298992635723,0.6205884841117968
SAMM50,0.01683104272913649,0.6212747608894625
BCL9L,-0.013717353955592593,0.6230625379032867
RFWD2,-0.016133324099039115,0.6231844324196592
CASP3,0.013716742957846861,0.6231844324196592
AP3B1,-0.014855317043826588,0.6239956213657638
SPP1,-0.01307480782724646,0.6243675150732226
FAM207A,-0.02340975162766057,0.6246816235218997
HINT1,-0.012156179212031049,0.6255445678176926
MFSD10,0.020874855867598185,0.6255445678176926
TNS4,0.012789805216796069,0.6255445678176926
ZNF267,0.011798104745665228,0.6255445678176926
PGS1,0.013014536249866815,0.6258738143488964
RP11-669N7.2,-0.010771432872106246,0.6268439325377996
HYI,0.01655968458340329,0.6272758596924065
ETFA,-0.02204831127857876,0.6272758596924065
CLTB,0.021406558816854826,0.6272758596924065
TULP4,-0.01168724030261803,0.6275362529225236
ACSL4,-0.014519838180778066,0.6279664071040809
RCAN1,0.01613138742135689,0.6290362789208451
PSME1,-0.023517742340191106,0.6295226248803732
PGM2,-0.011300986819724912,0.6295226248803732
RPL13A,0.010798173873084238,0.63014097360131
NACC2,0.015569125481682988,0.63014097360131
KLHL7,-0.016379971241024194,0.6309830489890039
ANKRD12,0.01966300590229153,0.6312245784680922
LIAS,-0.012111338025108331,0.6313380204354891
ZNF451,0.014953504347857915,0.6328732742172156
NXF1,-0.012024507191074285,0.6333337906843073
MOB3A,-0.01162735310522045,0.6334505268721082
HLA-C,-0.02247861362212511,0.6336153458465604
YTHDC1,0.021462892414580992,0.6342524583922465
TAX1BP1,-0.022750955186037203,0.6343976446015707
PLXNA1,-0.015371345552144255,0.6344408748882713
TRNP1,-0.017439706244338105,0.6345266387531808
KIF21A,0.016120760670529144,0.6345266387531808
CERS5,0.012016325918900783,0.6359907174707232
IL13RA1,-0.01844318763117414,0.636499753377626
SH3PXD2A,-0.011531983649732958,0.637572582473725
SYNJ2,-0.011437628496871355,0.6375971813583204
RP11-357H14.17,0.013953033937718295,0.6403442093923166
PDIA4,-0.02195844050392637,0.6405207034308323
VPS37B,-0.01726907030069924,0.6417691558125003
MBTPS1,0.015735164888777575,0.6421480164590481
C3orf17,-0.014795194953974189,0.6429173281141055
HSPA9,-0.02218955219956431,0.6436240104955148
HOXA10-AS,-0.01284967511574564,0.6444501674522158
SGCB,-0.01427067165019924,0.6447730536493796
SMG6,-0.012368348443633437,0.6447730536493796
APPBP2,-0.01225245216531512,0.6447730536493796
DYNC1LI1,-0.013996258452462662,0.6454341000574473
CXorf40A,-0.010800107984030305,0.646428052327706
TGFBRAP1,-0.01235636291769815,0.646711926612548
KCTD1,-0.012193142531028656,0.6468715636011555
SACS,-0.011040786477922282,0.6477321921186338
TFAP2A,-0.016332164940367377,0.6478709059773343
MGST2,-0.014478634076787955,0.6482592146927979
SCRIB,0.014539825351461033,0.6482592146927979
ATP6V1G1,-0.01854693454509082,0.648656950548785
ACBD3,-0.01770562696362621,0.6489257636457019
ZBTB7B,-0.011508945324687048,0.6492808948017786
JOSD1,-0.015949178074557757,0.6492808948017786
DENND2D,0.010753970000267898,0.6492808948017786
IL18,0.012689908641934977,0.6497731786246032
LDHA,-0.018656098902461338,0.6500200770838799
UPF3A,-0.019750568660278134,0.6508819080525422
RP11-65J3.1,0.012418316177202016,0.6508819080525422
POLR3A,-0.012455477260589376,0.6517135679793616
FLCN,0.011071788274722216,0.6526888392547548
KANSL1-AS1,0.01218634100178928,0.6529557926087632
SH3BP5,-0.010609552415772328,0.6530359445773574
FAM45A,0.01755770947486912,0.6533646564643186
LUZP1,0.020079837115924093,0.6535051218532428
YES1,-0.01591133547243917,0.6552872140539819
ETHE1,0.01940051967197931,0.6553637192031776
GM2A,-0.011372911269436514,0.6553637192031776
ZNF277,-0.011907040420469528,0.6559533034615245
MKNK1,-0.016739538830547573,0.6560112306395878
SENP6,-0.015888588820820893,0.6560766171401186
SETD3,-0.015716744896132617,0.6562665093665468
FEM1B,0.012076832300440543,0.6572872563521645
SNRPE,-0.01584545181448682,0.6577593289345808
ELL2,-0.016223028068558243,0.6586972727831691
CASC8,0.010394674732199682,0.6594638634018857
TMEM57,-0.01183249878443604,0.659593586891472
PREP,-0.010484583608509013,0.6600875920697108
SUCO,-0.014394872978928497,0.6602120907928427
NDUFA10,-0.019300094172870708,0.6602639132044893
TCEAL3,0.01752259964793179,0.660773259557946
IFT20,0.020846085700306993,0.6607878125394556
ZNF281,0.01459187861654243,0.6618203169956165
SF3A3,0.018160039667923122,0.6620635595130117
NAMPT,-0.014543113821771314,0.6625316540422803
AGBL5,0.014787068660139013,0.662711776207185
VGF,-0.012714345534276639,0.6648152874371067
PEX11B,-0.011407897253989496,0.6649485371396561
NEMF,0.017434427109444428,0.6652407906238521
ATXN3,0.012146091169276119,0.6652407906238521
ARFGEF2,-0.012230795829258234,0.6655991358669248
FAM107B,-0.017154283908822343,0.6664567494507533
ACTR10,0.015575805359167028,0.6680910247460073
ARID4A,-0.010886013797909655,0.6688558142301283
OSBPL10,-0.012006948943912299,0.6704586615828528
PCYOX1,-0.013640094736553365,0.6704586615828528
BAIAP2L1,0.01551365221848311,0.6705084239584871
CTPS1,-0.015763964707877776,0.6708411208294274
CCDC57,-0.013652690081484842,0.6708411208294274
ADIPOR1,-0.020542667224916933,0.6713516235720179
IRF7,-0.012518203432144048,0.6721112009334854
PPIL4,-0.011493215199995355,0.6737335960780624
AGR2,-0.010321748408807174,0.6737335960780624
DHRS4L2,-0.016458844443291376,0.6742195572085316
LRIF1,-0.017407336255763184,0.6742195572085316
BTG3,0.017932819932415356,0.6748411412419028
EXOC5,-0.013434992123101175,0.6759057009156849
XPNPEP1,0.010623797791864398,0.6759057009156849
ATP5S,-0.014543014186697789,0.6762811860946987
COX15,0.00993476378138336,0.6772539637295405
TAGLN,0.016276694532053604,0.6775756686915244
DNAJC15,0.01751235695215758,0.6778127573415454
MAGEA3,-0.010781235074958317,0.6778127573415454
PRPF6,-0.01900328483239644,0.6778127573415454
MGMT,0.014526017077134412,0.6778127573415454
SMYD3,0.011874926931888297,0.6788190468307561
ZNF280D,-0.014365284125090305,0.6788941215125176
HSPA1B,-0.009917833639119245,0.6794958663216311
USP9X,-0.015856476540132114,0.6795968920735503
MRPL1,0.016719690931727982,0.6796234603736702
MACC1,-0.009730018064200152,0.6796234603736702
ATP5SL,-0.016673131457369372,0.6797442915654777
ENOSF1,-0.013145674682666808,0.6798098591875393
NAGK,-0.014178529899600889,0.6798531446994548
TBC1D23,0.01065444732696541,0.6803707795531414
FARP1,-0.015241049801812068,0.6807868365706131
SS18,-0.011685488402931377,0.6812993571157001
PSEN1,-0.011346084890639041,0.6818105035802001
CD163L1,-0.011675569020218823,0.6820582857504887
ARNTL2,0.015156112089397489,0.6823302713719729
ZCCHC7,0.011278580955179862,0.6831178447853391
CLEC11A,-0.013350966085877047,0.6831178447853391
ZC3H3,-0.010080467738810661,0.6841267984826214
UBA6-AS1,-0.009841569838975772,0.6841588722034193
PLEKHB2,-0.018670013422723564,0.6841588722034193
PRNP,-0.018781267657002054,0.6841588722034193
FBXO34,0.00972465721668403,0.6843315254369338
THBS1,0.017404467294828585,0.6843315254369338
GJB3,-0.012887772696663191,0.6845888012839245
RIT1,0.01173290647021652,0.68463307579130706
LPCAT3,0.012105191594395492,0.6847028469758688
TSPAN4,0.017297133559887712,0.6847736058665632
MINK1,0.011646935004588244,0.6848929144200104
SLC33A1,0.010335240176439164,0.6849299781755128
ZNF394,-0.012406763917508279,0.6855679627872078
GPR108,0.013687578876267814,0.6859908134670116
YWHAG,-0.019742092596855443,0.6861730634296551
KDELR2,-0.016438271637708723,0.6861730634296551
CAPN2,-0.018876268978992528,0.6863214890218883
ARFGAP1,0.014871294722957451,0.6863767294712547
NRBF2,0.015240381643864431,0.6863767294712547
DAP,-0.018932912828010018,0.686580521929205
LETM2,-0.012513588885863847,0.6866306028308946
GSS,0.015454436298061758,0.6882527503644739
FAM46A,-0.010202535287056058,0.688591067282906
IRF2BPL,-0.012818618663781756,0.688591067282906
RRAGA,-0.015596315422261142,0.6892770103432488
PSMD2,0.019366611919757304,0.68962169742984325
TPP1,0.015286486740371252,0.6898199722357318
SLC25A32,-0.013504900835201283,0.6905003936435161
LIPA,-0.00997985088201947,0.6942047990097906
CLPX,-0.010701842844082599,0.6953633762846305
STK10,-0.01053730298172173,0.6956391814198152
CCNB1IP1,-0.016228802858910818,0.696345500841586
XPR1,0.009450460879078193,0.6964031676225123
GOT2,-0.0176744554968149,0.6964053859530938
FTSJ3,-0.012856030701930976,0.6983908499102804
DUSP11,0.012463544089536427,0.6987001200759636
USP12,-0.010614876722486066,0.6991972453372954
BCAS4,-0.01310100688430893,0.6994016849208933
CCSER2,-0.014253537546360384,0.7001891668393845
PSMD4,-0.018836834873719788,0.7002167762515578
CTNNBIP1,-0.01777789126350271,0.7002167762515578
TBC1D22A,0.010567862291452457,0.7002167762515578
XYLT2,-0.009657673361425978,0.7002167762515578
HSPA8,-0.01865245682492578,0.7007451385566994
PTGR1,-0.014961539937538681,0.7008911272651209
PCDH7,-0.009510304366290079,0.7010913596265967
CRIM1,-0.012314027519425785,0.7012945643187374
SRP54,-0.012224271090031102,0.7014934991930475
CHMP2B,-0.016503301250741842,0.7017426788178255
CHMP2A,-0.017890408082593012,0.7033092543818767
OBFC1,-0.012404555116888538,0.7039586906958568
C16orf87,-0.011949401569562923,0.7041672797890367
RILP,0.012508410476581133,0.7041672797890367
EIF2A,-0.016997761332859795,0.7043179883095456
TERF2IP,-0.014551567207638172,0.7054894386439433
MDFI,0.012672397576923622,0.705962876347135
MAP4K3,-0.009133416018774376,0.7066068169463234
MSX1,0.010091966850373169,0.7074213186998145
ENY2,-0.015329808225599706,0.7077876336831512
MLH1,-0.0090734866990827,0.7082187478618797
PSMG3-AS1,-0.010183669376552018,0.7086155124280163
ANXA7,-0.016405121792584687,0.7098688383255758
PRKRIR,0.014166876745346002,0.7099393919068366
CLK3,0.012276184817325841,0.7101265094591057
SELK,0.017635153013697114,0.7105652789359346
ACTB,0.009147790847439552,0.7112957152623319
WHAMM,-0.010820777540967441,0.7124197682687589
RP11-395G23.3,0.010353784956643963,0.7136153291050092
SLC41A3,-0.009782358502429034,0.7136153291050092
KLF5,-0.012680021541428665,0.7136153291050092
MED17,0.010394532612962415,0.7136153291050092
EIF3F,0.016682705795568076,0.7136153291050092
CORO2A,-0.008871513291998312,0.7143457831018376
MAP3K9,-0.009107853690604628,0.7143457831018376
FN1,-0.01507648216472024,0.7146474712076326
MARCH5,0.012520568083174588,0.7146861899266453
COL6A1,0.01274924081333939,0.7148783687653196
LIMA1,0.016597227065205722,0.7148783687653196
SNAPC1,-0.012677010720620885,0.7148783687653196
CTTNBP2NL,0.010165694167722172,0.7152693136038918
MICU2,0.009863266411106686,0.7153854071293337
AAK1,-0.013679620143031812,0.7153854071293337
SLC20A2,0.013197738247141544,0.7157326287985225
FEM1A,-0.010503650885293148,0.7157727053958184
NCBP2,0.017201517114905585,0.7163208887922549
INPP5K,-0.008499565517337437,0.7169521102524118
MICAL2,-0.012034161336952565,0.7179189302143466
SPRYD3,-0.008471133601384295,0.7181360177446111
SH2B3,-0.009550398228316936,0.7189460710686464
IMPAD1,-0.014915094564358355,0.7191513722168075
BBS7,0.012360406559889903,0.719697713499717
TRAPPC2L,-0.01732662850058375,0.7197197995416191
EMC3,-0.015190222337098547,0.7199414599138214
PTCHD3P1,0.01105022876289219,0.7203683555927578
TAF1D,0.017019844931116523,0.7215971831172985
SLC7A6,-0.00971805575786533,0.7215971831172985
NOL3,0.014208197418629886,0.7216894954412371
ZBTB11-AS1,-0.009140247914398714,0.7216894954412371
PPP1R18,-0.015118838188083572,0.7221165532818978
CORO1C,-0.01668004295821035,0.7221165532818978
RPS6,0.007483174611348176,0.7226848635031953
IFI27,0.01493449300760119,0.7227890998099746
SLC7A11,-0.011318577120812634,0.7231066879016883
FAM35A,0.009972049370303715,0.7235624138767345
EMILIN2,-0.008566884140784659,0.7236459008616895
ACOX1,0.00951735752068128,0.7254356146718689
DUSP1,-0.013801456115945854,0.7259464273271935
BAZ1A,0.015894129356789577,0.7263614547729619
DUSP3,0.014308203305750666,0.7263614547729619
ZNHIT3,-0.01592667908108769,0.7263614547729619
EIF3J,0.017000431328540344,0.7269034555351064
CTD-3138B18.5,0.00822406736836534,0.7276312626072323
ARHGEF18,0.008803319412874266,0.7276682056918082
PNPLA2,0.012294864881550183,0.7288113305271466
ZSCAN16-AS1,0.01025248192621131,0.7291884736503841
DCTN6,0.013442499721733725,0.7301412348774748
CLN5,-0.008214940844189833,0.7301740336411401
SECISBP2L,-0.00864859946395935,0.7338449086189456
PPP3CB,-0.010238591795985741,0.733865981199719
LRPAP1,0.01604192411338179,0.7346644818380356
BRD9,-0.012369515826383903,0.734754197094208
PTK7,-0.009032788378067202,0.734754197094208
CLTA,-0.01551921440249071,0.7358528707278909
RBM39,-0.015341392645757956,0.7362150061944507
DNAJB6,0.01643446346462607,0.7362992112559971
ARMCX3,-0.012131783831461185,0.7371085781965385
NAT9,-0.012432715213941847,0.7376908587323643
MACROD1,0.009200891180528359,0.7388740235159522
APTX,0.013518624761131193,0.7389053014553711
GRB2,-0.015526640588324092,0.7389053014553711
ING4,-0.008665280572826894,0.7389053014553711
TALDO1,-0.016495785273308528,0.7390542696410105
VAMP7,-0.012603968633413842,0.7395791772976363
SEZ6L2,0.012153671283586576,0.7402729861493724
BRI3,-0.011912198198068324,0.7404607552933284
RAD54L2,-0.009738092767936912,0.7404607552933284
RPL4,-0.007981368935228161,0.7404759682069882
YRDC,-0.014755010728751294,0.7409175730028271
C1orf63,-0.01075438425244446,0.7409175730028271
PSD3,-0.008123159546356895,0.7411915433031266
SAT2,0.014923562776976596,0.741239118081121
YIPF3,-0.015626391230981973,0.7412791933802105
SRP68,0.01275417824450642,0.7412791933802105
TMEM65,0.00791368649137425,0.7427412957065422
SCAMP2,0.012636881860156102,0.7432954695864722
ZNF83,-0.008673992831608857,0.7440569463150388
LATS2,-0.008336001107623225,0.7454989059431908
C6orf141,0.00788607121699858,0.7454989059431908
MOGS,0.01032273411193163,0.7462225711979993
SLC25A24,0.0092545618492208,0.7466038981832057
ATP5EP2,-0.010843483573676593,0.7478778940044607
SAC3D1,0.015914654856327815,0.7484477864946498
RASAL2,0.00937278049468393,0.750666432774427
MARCH7,0.009867059403527279,0.7508155429457625
ZBED5-AS1,-0.010658410633060278,0.7508155429457625
HM13,-0.015220218746137881,0.751405988463124
FXR1,-0.014271812991966115,0.7514624923643246
PPP2CB,0.01445416782608877,0.7525638146615935
PACSIN2,-0.010567847183563295,0.7525638146615935
STAP2,0.009508563828503291,0.7527169969390123
RNF149,-0.009813763092026306,0.7528651826479499
HCCS,-0.01350132192472664,0.7528853947871829
KCTD10,0.009868421605200517,0.7534693098359311
KLF7,-0.008868326372871493,0.7535797310932186
NUTF2,-0.014233400203261581,0.7549570883371584
CELF2,-0.007450166231061317,0.755401636404922
TSTD1,0.012032492437588083,0.7557255734406748
SEC61A1,0.015132899993488103,0.7560287268723445
SLC9A3R1,-0.012835437054151022,0.7560287268723445
USP6NL,-0.007789546708533379,0.757082997562609
WBP2,-0.012847679047212068,0.7607920527178513
AC007246.3,0.009228206739750888,0.7612976300452885
GTF2H1,-0.011256009578355375,0.7616944656019687
CAPNS1,0.014875552760099886,0.7622950924926694
FAM102A,-0.00868566009248628,0.7626653682790521
YME1L1,-0.013281732362399268,0.7631546251750936
RDH13,-0.007487036701813388,0.7632453349352538
RP11-554I8.2,-0.008949329896168479,0.7635715715487476
CSTF3,0.011801808175945894,0.7651502692191791
TLK2,0.010417257245564748,0.7651502692191791
AC009403.2,-0.009864967255846402,0.7652348841431862
DUSP22,-0.008943538717502975,0.7681285855242586
PFKM,-0.007051124370049067,0.7681285855242586
G6PC3,0.012487668529277407,0.7700242241973639
SLC41A1,-0.008580674393825483,0.7700242241973639
ZNF274,-0.0075854675051783005,0.7700242241973639
IMPDH2,-0.01414503953079116,0.7705054781361205
RHOT2,-0.009826739278966379,0.7713826907657738
IGF2,-0.007217754975570756,0.7723200761725103
HADHA,-0.012392323642382408,0.772701723794228
CASK,0.008180682664684191,0.773722622761449
COPG1,0.009026703215350373,0.7738451254291647
EHF,0.007266021270988077,0.7744836656584746
ERP44,0.010271145436897555,0.7745579120668943
POLR1D,-0.013118251848606377,0.7750767626710593
ERICH1,-0.010246655989553766,0.7750767626710593
PSME4,0.009780657352068012,0.7761722064712109
TNFRSF21,-0.010746615198589993,0.7762242554657177
PCGF3,-0.00938683304084531,0.7767612002036289
RP5-1159O4.1,-0.007492414819736837,0.7771643991607967
TRIM52-AS1,-0.010151436573039518,0.7779909942255507
WDR24,-0.007198710602105862,0.7782145434654264
CD40,0.006796135432139749,0.7806919373951122
DNAJC5,0.011840751344907474,0.7818692294244945
CARS,-0.008940068449481586,0.7822089058493831
NFAT5,-0.009529483455235521,0.7834449018694492
URGCP,-0.0068899680451703915,0.7842728152851088
SMURF2,-0.011436282659659014,0.78530425045631
EMB,-0.008124843614872646,0.7866817174296924
SMAP1,-0.011838289694294346,0.7884731458158413
ZFPL1,-0.011370520655729521,0.7886885144857942
RAB3IP,-0.008917037993647625,0.7892631511454429
ETS2,-0.007805402381105608,0.7901351207031776
TMEM87B,0.00678485100984183,0.7917253269279059
ZC3H8,0.009464383744813176,0.7921022649834643
SPECC1,0.009129069398952971,0.7928213472643829
SNRPB2,0.012987734351420421,0.7928668729487791
LRP6,-0.006545042430748715,0.7935553013233145
BSDC1,-0.008720466261315174,0.793853382790948
TBK1,0.006609241278400013,0.7944662255601791
GPSM3,-0.006716345012852898,0.7968152681596082
MTHFD2,-0.012698346951152573,0.7969518131277702
